9, 8, 945.0, 357.0, 156.0, 214.0, -1, -1, -1, -1
10, 0, 1172.5, -0.5, 235.0, 385.0, -1, -1, -1, -1
10, 1, 698.0, 353.5, 168.0, 307.0, -1, -1, -1, -1
10, 2, 838.0, 418.5, 134.0, 233.0, -1, -1, -1, -1
10, 3, 177.0, 440.0, 210.0, 196.0, -1, -1, -1, -1
10, 4, 959.5, -0.5, 255.0, 435.0, -1, -1, -1, -1
10, 5, 357.0, 409.0, 150.0, 192.0, -1, -1, -1, -1
10, 6, 279.5, 251.0, 165.0, 172.0, -1, -1, -1, -1
10, 7, 710.5, -0.5, 299.0, 187.0, -1, -1, -1, -1
10, 8, 946.5, 366.5, 157.0, 211.0, -1, -1, -1, -1
11, 0, 1175.0, 2.0, 236.0, 392.0, -1, -1, -1, -1
11, 1, 702.0, 365.0, 170.0, 306.0, -1, -1, -1, -1
11, 2, 840.0, 424.5, 136.0, 237.0, -1, -1, -1, -1
11, 3, 177.0, 446.0, 212.0, 198.0, -1, -1, -1, -1
11, 4, 964.0, -0.5, 252.0, 445.0, -1, -1, -1, -1
11, 5, 360.0, 406.5, 154.0, 203.0, -1, -1, -1, -1
11, 6, 284.0, 267.5, 160.0, 165.0, -1, -1, -1, -1
11, 7, 701.5, 0.0, 313.0, 196.0, -1, -1, -1, -1
11, 8, 946.5, 370.0, 159.0, 216.0, -1, -1, -1, -1
12, 0, 1180.0, 5.0, 240.0, 398.0, -1, -1, -1, -1
12, 1, 709.5, 380.0, 173.0, 296.0, -1, -1, -1, -1
12, 2, 849.0, 428.5, 136.0, 239.0, -1, -1, -1, -1
12, 3, 190.0, 456.5, 204.0, 193.0, -1, -1, -1, -1
12, 4, 966.5, 0.0, 261.0, 436.0, -1, -1, -1, -1
12, 5, 372.5, 421.0, 149.0, 194.0, -1, -1, -1, -1
12, 6, 291.0, 272.0, 156.0, 168.0, -1, -1, -1, -1
12, 7, 696.0, -0.5, 336.0, 215.0, -1, -1, -1, -1
12, 8, 963.0, 375.5, 154.0, 219.0, -1, -1, -1, -1
12, 9, -0.5, 6.5, 87, 275, -1, -1, -1, -1
12, 10, -0.5, 512.0, 55, 186, -1, -1, -1, -1
13, 0, 1195.0, 15.5, 240.0, 399.0, -1, -1, -1, -1
13, 1, 720.0, 390.5, 172.0, 289.0, -1, -1, -1, -1
13, 2, 862.0, 437.5, 130.0, 237.0, -1, -1, -1, -1
13, 3, 194.5, 460.5, 225.0, 197.0, -1, -1, -1, -1
13, 4, 981.5, -0.5, 257.0, 455.0, -1, -1, -1, -1
13, 5, 383.5, 431.5, 149.0, 191.0, -1, -1, -1, -1
13, 6, 311.5, 278.5, 157.0, 163.0, -1, -1, -1, -1
13, 7, 693.0, -0.5, 364.0, 223.0, -1, -1, -1, -1
13, 8, 976.0, 381.5, 150.0, 219.0, -1, -1, -1, -1
13, 9, 0.0, 14.0, 136.0, 286.0, -1, -1, -1, -1
13, 10, -0.5, 546.0, 67.0, 172.0, -1, -1, -1, -1
14, 0, 1207.0, 26.5, 228.0, 395.0, -1, -1, -1, -1
14, 1, 725.0, 398.0, 168.0, 294.0, -1, -1, -1, -1
14, 2, 864.0, 446.5, 134.0, 237.0, -1, -1, -1, -1
14, 3, 198.0, 476.0, 218.0, 188.0, -1, -1, -1, -1
14, 4, 989.0, -0.5, 252.0, 459.0, -1, -1, -1, -1
14, 5, 390.5, 437.5, 143.0, 193.0, -1, -1, -1, -1
14, 6, 322.0, 286.5, 142.0, 167.0, -1, -1, -1, -1
14, 7, 707.0, 0.0, 344.0, 230.0, -1, -1, -1, -1
14, 8, 971.0, 387.5, 164.0, 223.0, -1, -1, -1, -1
14, 9, 0.0, 8.0, 112.0, 284.0, -1, -1, -1, -1
14, 10, -0.5, 566.0, 71.0, 156.0, -1, -1, -1, -1
15, 0, 1215.0, 35.0, 224.0, 402.0, -1, -1, -1, -1
15, 1, 731.5, 408.5, 169.0, 289.0, -1, -1, -1, -1
15, 2, 874.0, 460.0, 132.0, 236.0, -1, -1, -1, -1
15, 3, 205.0, 487.5, 220.0, 185.0, -1, -1, -1, -1
15, 4, 996.5, -0.5, 253.0, 491.0, -1, -1, -1, -1
15, 5, 397.0, 446.0, 146.0, 196.0, -1, -1, -1, -1
15, 6, 319.0, 297.0, 152.0, 166.0, -1, -1, -1, -1
15, 7, 724.0, -0.5, 332.0, 239.0, -1, -1, -1, -1
15, 8, 983.0, 396.0, 160.0, 226.0, -1, -1, -1, -1
15, 9, -0.5, 6.0, 119.0, 290.0, -1, -1, -1, -1
15, 10, 0.0, 567.0, 84.0, 166.0, -1, -1, -1, -1
16, 0, 1224.0, 52.5, 228.0, 395.0, -1, -1, -1, -1
16, 1, 742.0, 413.5, 166.0, 293.0, -1, -1, -1, -1
16, 2, 881.5, 471.5, 133.0, 237.0, -1, -1, -1, -1
16, 3, 220.5, 500.5, 217.0, 183.0, -1, -1, -1, -1
16, 4, 1008.0, 5.0, 258.0, 500.0, -1, -1, -1, -1
16, 5, 408.0, 458.5, 146.0, 191.0, -1, -1, -1, -1
16, 6, 331.0, 314.0, 156.0, 170.0, -1, -1, -1, -1
16, 7, 740.0, 1.0, 320.0, 258.0, -1, -1, -1, -1
16, 8, 996.5, 410.5, 151.0, 227.0, -1, -1, -1, -1
16, 9, -0.5, 7.0, 133.0, 286.0, -1, -1, -1, -1
16, 10, -0.5, 599.0, 95.0, 146.0, -1, -1, -1, -1
17, 0, 1228.5, 72.5, 227.0, 385.0, -1, -1, -1, -1
17, 1, 744.0, 425.5, 166.0, 291.0, -1, -1, -1, -1
17, 2, 883.5, 484.0, 131.0, 236.0, -1, -1, -1, -1
17, 3, 223.0, 505.5, 214.0, 189.0, -1, -1, -1, -1
17, 4, 1013.0, 5.0, 256.0, 502.0, -1, -1, -1, -1
17, 5, 411.5, 470.0, 147.0, 192.0, -1, -1, -1, -1
17, 6, 345.5, 322.5, 143.0, 167.0, -1, -1, -1, -1
17, 7, 753.5, 1.0, 297.0, 276.0, -1, -1, -1, -1
17, 8, 997.0, 426.0, 152.0, 218.0, -1, -1, -1, -1
17, 9, -0.5, -0.5, 133.0, 301.0, -1, -1, -1, -1
17, 10, -0.5, 606.0, 99.0, 150.0, -1, -1, -1, -1
18, 0, 1228.0, 81.5, 222.0, 383.0, -1, -1, -1, -1
18, 1, 743.0, 439.0, 166.0, 288.0, -1, -1, -1, -1
18, 2, 881.5, 490.5, 133.0, 235.0, -1, -1, -1, -1
18, 3, 218.5, 513.0, 221.0, 192.0, -1, -1, -1, -1
18, 4, 1011.0, 20.0, 256.0, 488.0, -1, -1, -1, -1
18, 5, 412.0, 478.5, 144.0, 189.0, -1, -1, -1, -1
18, 6, 343.5, 333.0, 149.0, 160.0, -1, -1, -1, -1
18, 7, 753.5, 3.0, 293.0, 282.0, -1, -1, -1, -1
18, 8, 994.5, 427.5, 153.0, 225.0, -1, -1, -1, -1
18, 9, -0.5, -0.5, 133.0, 311.0, -1, -1, -1, -1
18, 10, -3.843631411607049, 614.8058498315403, 99.0, 150.0, -1, -1, -1, -1
19, 0, 1219.0, 88.0, 228.0, 384.0, -1, -1, -1, -1
19, 1, 730.0, 445.0, 180.0, 288.0, -1, -1, -1, -1
19, 2, 867.5, 498.5, 137.0, 231.0, -1, -1, -1, -1
19, 3, 206.5, 527.5, 217.0, 181.0, -1, -1, -1, -1
19, 4, 1009.0, 13.5, 244.0, 503.0, -1, -1, -1, -1
19, 5, 400.0, 485.0, 138.0, 184.0, -1, -1, -1, -1
19, 6, 327.0, 339.5, 154.0, 161.0, -1, -1, -1, -1
19, 7, 746.5, 4.5, 293.0, 291.0, -1, -1, -1, -1
19, 8, 987.0, 434.5, 150.0, 219.0, -1, -1, -1, -1
19, 9, 0.0, 3.5, 130.0, 319.0, -1, -1, -1, -1
19, 10, -16.27063812015564, 618.3137222696702, 99.0, 150.0, -1, -1, -1, -1
20, 0, 1199.5, 88.0, 229.0, 384.0, -1, -1, -1, -1
20, 1, 715.0, 438.0, 176.0, 292.0, -1, -1, -1, -1
20, 2, 849.0, 495.5, 136.0, 231.0, -1, -1, -1, -1
20, 3, 183.5, 521.5, 223.0, 189.0, -1, -1, -1, -1
20, 4, 987.5, 47.5, 243.0, 495.0, -1, -1, -1, -1
20, 5, 375.5, 482.5, 143.0, 187.0, -1, -1, -1, -1
20, 6, 299.0, 334.5, 162.0, 173.0, -1, -1, -1, -1
20, 7, 726.5, 3.5, 297.0, 293.0, -1, -1, -1, -1
20, 8, 967.0, 435.5, 148.0, 217.0, -1, -1, -1, -1
20, 9, 0.0, 0.0, 92.0, 338.0, -1, -1, -1, -1
20, 10, -39.85038099824045, 618.4929923316496, 99.0, 150.0, -1, -1, -1, -1
21, 0, 1178.0, 86.5, 222.0, 377.0, -1, -1, -1, -1
21, 1, 693.5, 431.0, 177.0, 290.0, -1, -1, -1, -1
21, 2, 833.0, 491.5, 136.0, 229.0, -1, -1, -1, -1
21, 3, 156.5, 520.5, 227.0, 191.0, -1, -1, -1, -1
21, 4, 968.0, 11.0, 250.0, 502.0, -1, -1, -1, -1
21, 5, 354.0, 483.0, 144.0, 184.0, -1, -1, -1, -1
21, 6, 279.5, 332.0, 161.0, 166.0, -1, -1, -1, -1
21, 7, 702.5, 4.0, 303.0, 286.0, -1, -1, -1, -1
21, 8, 953.5, 430.5, 145.0, 215.0, -1, -1, -1, -1
21, 9, 0.0, 0.5, 72.0, 323.0, -1, -1, -1, -1
21, 10, -57.89905852799848, 617.2260321003126, 99.0, 150.0, -1, -1, -1, -1
22, 0, 1167.5, 88.5, 219.0, 379.0, -1, -1, -1, -1
22, 1, 685.0, 436.0, 176.0, 290.0, -1, -1, -1, -1
22, 2, 828.0, 494.0, 134.0, 230.0, -1, -1, -1, -1
22, 3, 153.0, 528.0, 226.0, 188.0, -1, -1, -1, -1
22, 4, 953.5, 10.5, 255.0, 515.0, -1, -1, -1, -1
22, 5, 346.0, 487.0, 146.0, 188.0, -1, -1, -1, -1
22, 6, 273.0, 338.5, 144.0, 165.0, -1, -1, -1, -1
22, 7, 684.5, 4.0, 303.0, 290.0, -1, -1, -1, -1
22, 8, 935.5, 431.5, 157.0, 221.0, -1, -1, -1, -1
22, 9, -14.9733297204533, 6.0009270070990794, 72.0, 323.0, -1, -1, -1, -1
22, 10, -62.78254950315346, 626.2336997776744, 99.0, 150.0, -1, -1, -1, -1
23, 0, 1165.0, 95.0, 222.0, 380.0, -1, -1, -1, -1
23, 1, 687.5, 442.0, 175.0, 288.0, -1, -1, -1, -1
23, 2, 832.5, 503.0, 133.0, 232.0, -1, -1, -1, -1
23, 3, 155.5, 534.5, 227.0, 191.0, -1, -1, -1, -1
23, 4, 958.0, 45.0, 248.0, 496.0, -1, -1, -1, -1
23, 5, 351.5, 496.5, 143.0, 189.0, -1, -1, -1, -1
23, 6, 275.0, 346.0, 154.0, 166.0, -1, -1, -1, -1
23, 7, 683.0, 4.5, 296.0, 299.0, -1, -1, -1, -1
23, 8, 936.0, 438.5, 162.0, 221.0, -1, -1, -1, -1
23, 9, 0.0, 28.5, 42.0, 279.0, -1, -1, -1, -1
23, 10, -57.56164083785825, 636.2617667491202, 99.0, 150.0, -1, -1, -1, -1
23, 11, 7.0, 0.0, 222, 94, -1, -1, -1, -1
24, 0, 1165.5, 104.0, 221.0, 378.0, -1, -1, -1, -1
24, 1, 687.0, 451.0, 174.0, 288.0, -1, -1, -1, -1
24, 2, 831.5, 511.5, 133.0, 229.0, -1, -1, -1, -1
24, 3, 159.0, 540.0, 228.0, 190.0, -1, -1, -1, -1
24, 4, 960.5, 50.5, 245.0, 497.0, -1, -1, -1, -1
24, 5, 350.5, 505.0, 145.0, 184.0, -1, -1, -1, -1
24, 6, 278.0, 354.0, 154.0, 166.0, -1, -1, -1, -1
24, 7, 690.5, 3.0, 295.0, 308.0, -1, -1, -1, -1
24, 8, 936.0, 440.0, 162.0, 224.0, -1, -1, -1, -1
24, 9, -0.5, 37.0, 65.0, 312.0, -1, -1, -1, -1
24, 10, -57.78201661104637, 640.5648870523295, 99.0, 150.0, -1, -1, -1, -1
24, 11, 27.0, 1.0, 214.0, 100.0, -1, -1, -1, -1
25, 0, 1164.0, 111.5, 222.0, 375.0, -1, -1, -1, -1
25, 1, 685.0, 458.5, 172.0, 287.0, -1, -1, -1, -1
25, 2, 831.0, 515.5, 134.0, 229.0, -1, -1, -1, -1
25, 3, 158.5, 549.5, 225.0, 183.0, -1, -1, -1, -1
25, 4, 961.0, 50.5, 244.0, 501.0, -1, -1, -1, -1
25, 5, 348.5, 511.5, 143.0, 183.0, -1, -1, -1, -1
25, 6, 274.0, 359.0, 154.0, 166.0, -1, -1, -1, -1
25, 7, 686.5, 2.0, 315.0, 316.0, -1, -1, -1, -1
25, 8, 936.0, 444.5, 162.0, 221.0, -1, -1, -1, -1
25, 9, 0.0, 41.0, 66.0, 306.0, -1, -1, -1, -1
25, 10, -59.01639530703318, 643.2820418273801, 99.0, 150.0, -1, -1, -1, -1
25, 11, 14.5, 0.0, 233.0, 104.0, -1, -1, -1, -1
26, 0, 1167.0, 116.0, 220.0, 374.0, -1, -1, -1, -1
26, 1, 685.0, 456.5, 176.0, 291.0, -1, -1, -1, -1
26, 2, 831.5, 515.5, 135.0, 231.0, -1, -1, -1, -1
26, 3, 156.5, 549.5, 227.0, 183.0, -1, -1, -1, -1
26, 4, 962.0, 50.0, 248.0, 502.0, -1, -1, -1, -1
26, 5, 348.5, 511.0, 149.0, 186.0, -1, -1, -1, -1
26, 6, 280.0, 361.5, 150.0, 163.0, -1, -1, -1, -1
26, 7, 691.5, 1.5, 317.0, 319.0, -1, -1, -1, -1
26, 8, 939.5, 444.5, 159.0, 225.0, -1, -1, -1, -1
26, 9, -0.5, 41.0, 67.0, 298.0, -1, -1, -1, -1
26, 10, -56.60467277158521, 644.8681220603466, 99.0, 150.0, -1, -1, -1, -1
26, 11, 21.5, 0.0, 223.0, 106.0, -1, -1, -1, -1
27, 0, 1168.5, 117.5, 219.0, 375.0, -1, -1, -1, -1
27, 1, 685.0, 456.0, 178.0, 294.0, -1, -1, -1, -1
27, 2, 831.5, 517.5, 135.0, 231.0, -1, -1, -1, -1
27, 3, 158.5, 552.5, 227.0, 183.0, -1, -1, -1, -1
27, 4, 964.0, 46.5, 248.0, 509.0, -1, -1, -1, -1
27, 5, 348.0, 520.0, 150.0, 180.0, -1, -1, -1, -1
27, 6, 280.0, 363.5, 148.0, 165.0, -1, -1, -1, -1
27, 7, 694.0, 2.0, 326.0, 326.0, -1, -1, -1, -1
27, 8, 938.0, 447.0, 160.0, 226.0, -1, -1, -1, -1
27, 9, 0.0, 39.0, 68.0, 304.0, -1, -1, -1, -1
27, 11, 21.0, 0.0, 224.0, 110.0, -1, -1, -1, -1
28, 0, 1168.0, 126.5, 218.0, 369.0, -1, -1, -1, -1
28, 1, 686.5, 461.5, 177.0, 291.0, -1, -1, -1, -1
28, 2, 830.5, 520.0, 135.0, 232.0, -1, -1, -1, -1
28, 3, 161.5, 554.5, 221.0, 185.0, -1, -1, -1, -1
28, 4, 961.5, 43.5, 249.0, 519.0, -1, -1, -1, -1
28, 5, 351.0, 515.0, 146.0, 188.0, -1, -1, -1, -1
28, 6, 284.0, 366.5, 146.0, 163.0, -1, -1, -1, -1
28, 7, 694.0, 2.5, 324.0, 331.0, -1, -1, -1, -1
28, 8, 940.0, 451.0, 158.0, 228.0, -1, -1, -1, -1
28, 9, -0.5, 39.0, 65.0, 308.0, -1, -1, -1, -1
28, 11, 14.5, 0.0, 227.0, 118.0, -1, -1, -1, -1
29, 0, 1169.5, 131.5, 217.0, 369.0, -1, -1, -1, -1
29, 1, 689.0, 463.5, 174.0, 293.0, -1, -1, -1, -1
29, 2, 833.5, 521.0, 135.0, 234.0, -1, -1, -1, -1
29, 3, 157.5, 557.5, 229.0, 187.0, -1, -1, -1, -1
29, 4, 964.0, 49.0, 248.0, 512.0, -1, -1, -1, -1
29, 5, 354.0, 525.0, 146.0, 182.0, -1, -1, -1, -1
29, 6, 281.0, 370.0, 154.0, 164.0, -1, -1, -1, -1
29, 7, 696.0, 2.0, 326.0, 336.0, -1, -1, -1, -1
29, 8, 940.0, 456.0, 158.0, 226.0, -1, -1, -1, -1
29, 9, -0.5, 40.0, 71.0, 342.0, -1, -1, -1, -1
29, 11, 10.5, 0.0, 235.0, 124.0, -1, -1, -1, -1
30, 0, 1171.0, 132.5, 216.0, 371.0, -1, -1, -1, -1
30, 1, 690.0, 465.0, 176.0, 290.0, -1, -1, -1, -1
30, 2, 833.5, 522.0, 135.0, 236.0, -1, -1, -1, -1
30, 3, 158.0, 564.5, 226.0, 181.0, -1, -1, -1, -1
30, 4, 964.0, 57.0, 248.0, 510.0, -1, -1, -1, -1
30, 5, 353.0, 524.0, 148.0, 186.0, -1, -1, -1, -1
30, 6, 285.0, 371.5, 152.0, 167.0, -1, -1, -1, -1
30, 7, 699.5, 2.0, 315.0, 338.0, -1, -1, -1, -1
30, 8, 943.5, 454.5, 155.0, 229.0, -1, -1, -1, -1
30, 9, 0.0, 40.5, 72.0, 347.0, -1, -1, -1, -1
30, 11, 10.0, 0.0, 236.0, 130.0, -1, -1, -1, -1
31, 0, 1170.0, 135.5, 214.0, 371.0, -1, -1, -1, -1
31, 1, 689.5, 465.0, 175.0, 292.0, -1, -1, -1, -1
31, 2, 833.0, 525.0, 134.0, 234.0, -1, -1, -1, -1
31, 3, 155.0, 562.5, 226.0, 183.0, -1, -1, -1, -1
31, 4, 964.5, 55.5, 245.0, 513.0, -1, -1, -1, -1
31, 5, 352.5, 522.0, 147.0, 190.0, -1, -1, -1, -1
31, 6, 283.5, 372.0, 149.0, 164.0, -1, -1, -1, -1
31, 7, 695.0, 2.0, 320.0, 338.0, -1, -1, -1, -1
31, 8, 940.5, 459.0, 159.0, 226.0, -1, -1, -1, -1
31, 9, 0.0, 51.5, 74.0, 381.0, -1, -1, -1, -1
31, 11, 8.0, -0.5, 242.0, 131.0, -1, -1, -1, -1
32, 0, 1170.0, 137.0, 214.0, 370.0, -1, -1, -1, -1
32, 1, 690.0, 468.5, 174.0, 289.0, -1, -1, -1, -1
32, 2, 832.5, 527.0, 133.0, 234.0, -1, -1, -1, -1
32, 3, 156.0, 562.0, 226.0, 184.0, -1, -1, -1, -1
32, 4, 964.0, 57.5, 244.0, 515.0, -1, -1, -1, -1
32, 5, 352.0, 526.0, 148.0, 188.0, -1, -1, -1, -1
32, 6, 284.0, 374.0, 148.0, 164.0, -1, -1, -1, -1
32, 7, 693.0, 2.0, 322.0, 338.0, -1, -1, -1, -1
32, 8, 942.0, 459.5, 156.0, 225.0, -1, -1, -1, -1
32, 9, -0.5, 40.0, 71.0, 350.0, -1, -1, -1, -1
32, 11, 13.5, -0.5, 227.0, 133.0, -1, -1, -1, -1
33, 0, 1170.5, 137.5, 213.0, 369.0, -1, -1, -1, -1
33, 1, 692.5, 470.5, 171.0, 285.0, -1, -1, -1, -1
33, 2, 834.5, 526.5, 133.0, 235.0, -1, -1, -1, -1
33, 3, 157.0, 565.0, 226.0, 180.0, -1, -1, -1, -1
33, 4, 964.5, 61.5, 245.0, 509.0, -1, -1, -1, -1
33, 5, 354.5, 527.0, 147.0, 184.0, -1, -1, -1, -1
33, 6, 286.0, 376.5, 148.0, 161.0, -1, -1, -1, -1
33, 7, 694.5, 2.5, 321.0, 339.0, -1, -1, -1, -1
33, 8, 942.0, 464.0, 158.0, 220.0, -1, -1, -1, -1
33, 9, 0.0, 37.0, 74.0, 356.0, -1, -1, -1, -1
33, 11, 18.0, 0.0, 228.0, 134.0, -1, -1, -1, -1
34, 0, 1171.0, 137.5, 212.0, 369.0, -1, -1, -1, -1
34, 1, 691.0, 468.5, 174.0, 287.0, -1, -1, -1, -1
34, 2, 833.0, 524.5, 134.0, 235.0, -1, -1, -1, -1
34, 3, 156.0, 563.5, 226.0, 181.0, -1, -1, -1, -1
34, 4, 967.0, 63.0, 242.0, 504.0, -1, -1, -1, -1
34, 5, 353.5, 523.0, 147.0, 188.0, -1, -1, -1, -1
34, 6, 284.0, 373.5, 152.0, 165.0, -1, -1, -1, -1
34, 7, 696.0, 2.0, 318.0, 338.0, -1, -1, -1, -1
34, 8, 941.0, 463.0, 158.0, 222.0, -1, -1, -1, -1
34, 9, -0.5, 38.5, 75.0, 353.0, -1, -1, -1, -1
34, 11, 14.5, -0.5, 233.0, 133.0, -1, -1, -1, -1
35, 0, 1168.5, 138.0, 215.0, 370.0, -1, -1, -1, -1
35, 1, 687.0, 467.0, 178.0, 288.0, -1, -1, -1, -1
35, 2, 829.5, 526.0, 135.0, 234.0, -1, -1, -1, -1
35, 3, 157.5, 558.0, 223.0, 186.0, -1, -1, -1, -1
35, 4, 964.5, 62.5, 241.0, 505.0, -1, -1, -1, -1
35, 5, 352.0, 513.5, 148.0, 197.0, -1, -1, -1, -1
35, 6, 281.5, 369.5, 153.0, 167.0, -1, -1, -1, -1
35, 7, 693.0, 2.0, 322.0, 338.0, -1, -1, -1, -1
35, 8, 936.5, 459.0, 159.0, 226.0, -1, -1, -1, -1
35, 9, 0.0, 37.5, 72.0, 353.0, -1, -1, -1, -1
35, 11, 7.5, -0.5, 247.0, 131.0, -1, -1, -1, -1
36, 0, 1167.5, 139.0, 213.0, 368.0, -1, -1, -1, -1
36, 1, 687.5, 468.0, 177.0, 288.0, -1, -1, -1, -1
36, 2, 830.0, 527.0, 134.0, 234.0, -1, -1, -1, -1
36, 3, 157.5, 558.0, 223.0, 186.0, -1, -1, -1, -1
36, 4, 962.0, 65.0, 244.0, 504.0, -1, -1, -1, -1
36, 5, 353.5, 515.5, 145.0, 195.0, -1, -1, -1, -1
36, 6, 281.0, 369.5, 154.0, 167.0, -1, -1, -1, -1
36, 7, 693.0, 2.5, 322.0, 337.0, -1, -1, -1, -1
36, 8, 938.5, 460.5, 157.0, 225.0, -1, -1, -1, -1
36, 9, 0.0, 37.0, 72.0, 354.0, -1, -1, -1, -1
36, 11, 7.0, -0.5, 244.0, 131.0, -1, -1, -1, -1
37, 0, 1167.0, 139.0, 214.0, 368.0, -1, -1, -1, -1
37, 1, 685.5, 470.5, 177.0, 287.0, -1, -1, -1, -1
37, 2, 828.5, 527.0, 135.0, 232.0, -1, -1, -1, -1
37, 3, 158.5, 557.5, 223.0, 185.0, -1, -1, -1, -1
37, 4, 961.5, 64.5, 243.0, 509.0, -1, -1, -1, -1
37, 5, 349.5, 520.0, 147.0, 190.0, -1, -1, -1, -1
37, 6, 281.0, 370.0, 152.0, 166.0, -1, -1, -1, -1
37, 7, 692.5, 2.0, 323.0, 336.0, -1, -1, -1, -1
37, 8, 937.0, 460.5, 158.0, 225.0, -1, -1, -1, -1
37, 9, 0.0, 37.0, 72.0, 352.0, -1, -1, -1, -1
37, 11, 7.0, -0.5, 244.0, 131.0, -1, -1, -1, -1
38, 0, 1162.5, 136.5, 215.0, 367.0, -1, -1, -1, -1
38, 1, 681.5, 474.5, 177.0, 281.0, -1, -1, -1, -1
38, 2, 822.5, 522.5, 137.0, 233.0, -1, -1, -1, -1
38, 3, 162.0, 552.5, 214.0, 185.0, -1, -1, -1, -1
